Feature ID	Taxon	Confidence
ece50a62168f85fc61385d8adb4c6494	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__	0.999853139114152
d38ece5f6399b4f8a676e21888b813af	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9990528148980578
504b5f0d2545c712940d4b9772a89711	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_ND3007_group;s__	0.9998676504791144
ee293984c0110b2eeceb8427fdf448fb	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.99996438959777
ead7bf51918cf5598294e55aaaf58c19	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.999958736367452
4a9d0e415bdf40d60e7f4daa9a1b2831	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Elusimicrobium;s__	0.999999944172943
75b2c1da4102a9918f524547fcc7cdfa	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002;s__	0.994630053197842
5608c3e6c9de9ceb79610e7786bd0ac4	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella;s__	0.999988911100309
7859f0d526ad56fb4d8383d136b3bae6	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	0.9928214553752429
a0b7d83fb64749f9a4b15b3728425b97	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__	0.903024190686322
bd2ebc70501f7d867c204f94c4e483da	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9998560918232741
9104115edfeae473b2c9402cfb9a7ea1	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.999699838436196
920cde8c47b72ead882d8109708bbb6b	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999615121611073
8ff16e39316ee787c49f5a68d59fe0a2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__	0.9638864467566529
10ee6e361d2a11328a3814ddc8c3a2c5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	0.7349889515416054
9f8668eb1c5f9d9a992dd49245db090e	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999883863897109
5610b04f19aaac78ac2469a3feb707e9	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_eligens_group;s__	0.9983547301834215
